state,court_name,court_folder,year,case_id,case_folder,case_title,opinion_date,source_text_path,output_case_path,Case Number,Case Title,Court,Court Level,Courts Website,Date,Firm,Firm Address,Lawyer + Side,Metadata location (CSV file path),Opinion folder (PDF full path),State
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00128,23-ENV-00128,,12/09/2024,downloads/environmental/2024/23-ENV-00128/Duxbury v. Kessler 23ENV128 Motion to Dismiss.txt,environmental/2024/23-ENV-00128,23-ENV-00128,Town of Duxbury v Kessler - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,12/09/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00128/Duxbury v. Kessler 23ENV128 Motion to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00130,23-ENV-00130,,11/26/2024,downloads/environmental/2024/23-ENV-00130/210 Fishkill Permit Appeal 23ENV130 Motion to Dismiss.txt,environmental/2024/23-ENV-00130,23-ENV-00130,210 Fishkill Permit Appeal - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,11/26/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00130/210 Fishkill Permit Appeal 23ENV130 Motion to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00130,23-ENV-00130__2024_01_23,,01/23/2024,downloads/environmental/2024/23-ENV-00130/210 Fishkill Permit Appeal 23-ENV-130 Motion to Stay Motion to Dismiss.txt,environmental/2024/23-ENV-00130__2024_01_23,23-ENV-00130,210 Fishkill Permit Appeal - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,01/23/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00130/210 Fishkill Permit Appeal 23-ENV-130 Motion to Stay Motion to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00131,23-ENV-00131,,12/20/2024,downloads/environmental/2024/23-ENV-00131/Ellie's Pet Care Services LLC CU Appeal No. 23-ENV-00131 Motion for Summary Judgment.txt,environmental/2024/23-ENV-00131,23-ENV-00131,"Ellie's Pet Care Services, LLC CU Appeal - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,12/20/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00131/Ellie's Pet Care Services LLC CU Appeal No. 23-ENV-00131 Motion for Summary Judgment.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00131,23-ENV-00131__2024_02_01,,02/01/2024,downloads/environmental/2024/23-ENV-00131/Ellie's Pet Care Services 23-ENV-131 Motion to Dismiss.txt,environmental/2024/23-ENV-00131__2024_02_01,23-ENV-00131,"Ellie's Pet Care Services, LLC CU Appeal - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,02/01/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00131/Ellie's Pet Care Services 23-ENV-131 Motion to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00132,23-ENV-00132,,09/11/2024,downloads/environmental/2024/23-ENV-00132/Village of No Bennington v Corey et al 23ENV00132 Motion to Compel.txt,environmental/2024/23-ENV-00132,23-ENV-00132,Village of North Bennington v Corey et al. - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,09/11/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00132/Village of No Bennington v Corey et al 23ENV00132 Motion to Compel.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00138,23-ENV-00138,,07/01/2024,downloads/environmental/2024/23-ENV-00138/Younger Wetlands Permit 23ENV138 Motions to Dismiss.txt,environmental/2024/23-ENV-00138,23-ENV-00138,Younger Wetlands Permit Appeal - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,07/01/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00138/Younger Wetlands Permit 23ENV138 Motions to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00140,23-ENV-00140,,11/21/2024,downloads/environmental/2024/23-ENV-00140/Hillview Heights LLC Subdivision Appeal 23ENV140 Motions.txt,environmental/2024/23-ENV-00140,23-ENV-00140,"Hillview Heights, LLC Subdivision Appeal - Decision on Motions",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,11/21/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00140/Hillview Heights LLC Subdivision Appeal 23ENV140 Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV-00143,23-ENV-00143,,04/24/2024,downloads/environmental/2024/23-ENV-00143/Peacefield LLC Shade Maple LLC CU and Site Plan 23ENV00143 MSJ.txt,environmental/2024/23-ENV-00143,23-ENV-00143,"Peacefield, LLC & Shade Maple, LLC CU and Site Plan - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,04/24/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV-00143/Peacefield LLC Shade Maple LLC CU and Site Plan 23ENV00143 MSJ.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,23-ENV00039 23-ENV-00040,23-ENV00039_23-ENV-00040,,08/15/2024,downloads/environmental/2024/23-ENV00039 23-ENV-00040/Clark CU AU Appeal 23ENV39 23ENV49 Motion to Reconsideratio.txt,environmental/2024/23-ENV00039_23-ENV-00040,23-ENV00039 23-ENV-00040,Clark CU Appeal & Clark Accessory Use Appeal - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,08/15/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/23-ENV00039 23-ENV-00040/Clark CU AU Appeal 23ENV39 23ENV49 Motion to Reconsideratio.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-AP-079,24-AP-079,,11/15/2024,downloads/environmental/2024/24-AP-079/op24-079.txt,environmental/2024/24-AP-079,24-AP-079,"In re Windham Windsor Housing Trust JO Appeal (Deborah Lazar & Laura Campbell, Appellants)",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,11/15/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-AP-079/op24-079.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00005,24-ENV-00005,,10/02/2024,downloads/environmental/2024/24-ENV-00005/Green Mountain Dog Camp LLC 24EV-5 Decision XMSJ.txt,environmental/2024/24-ENV-00005,24-ENV-00005,"Green Mountain Dog Camp, LLC - Decision on Motions",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,10/02/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00005/Green Mountain Dog Camp LLC 24EV-5 Decision XMSJ.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00019,24-ENV-00019,,08/29/2024,downloads/environmental/2024/24-ENV-00019/Martin Revocable Living Trust 24ENV19 Motion ot Dismiss.txt,environmental/2024/24-ENV-00019,24-ENV-00019,Martin Revocable Living Trust Subdivision Application - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,08/29/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00019/Martin Revocable Living Trust 24ENV19 Motion ot Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00035,24-ENV-00035,,09/19/2024,downloads/environmental/2024/24-ENV-00035/Lake Bomoseen Ass'n and LBPT Denial 24ENV35 Motions.txt,environmental/2024/24-ENV-00035,24-ENV-00035,Lake Bomoseen Association and LBPT Denial - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,09/19/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00035/Lake Bomoseen Ass'n and LBPT Denial 24ENV35 Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00049,24-ENV-00049,,07/12/2024,downloads/environmental/2024/24-ENV-00049/Town of Berlin v. Harr LLC 24ENV00049 Motion for Preliminary Injunction.txt,environmental/2024/24-ENV-00049,24-ENV-00049,"Town of Berlin v. Harr, LLC d/b/a Berlin Mobile Home Park - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,07/12/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00049/Town of Berlin v. Harr LLC 24ENV00049 Motion for Preliminary Injunction.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00050,24-ENV-00050,,11/07/2024,downloads/environmental/2024/24-ENV-00050/Roser Wetland Permit 24-ENV-00050 Decision on Motions.txt,environmental/2024/24-ENV-00050,24-ENV-00050,Roser Wetland Permit - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,11/07/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00050/Roser Wetland Permit 24-ENV-00050 Decision on Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00051,24-ENV-00051,,12/03/2024,downloads/environmental/2024/24-ENV-00051/McPartland ZA Appeal 24ENV51 Motion to Reconsider.txt,environmental/2024/24-ENV-00051,24-ENV-00051,McPartland ZA Appeal - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,12/03/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00051/McPartland ZA Appeal 24ENV51 Motion to Reconsider.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00051,24-ENV-00051__2024_09_23,,09/23/2024,downloads/environmental/2024/24-ENV-00051/McPartland ZA Appeal 24ENV00051 Motion to Dismiss and or Clarify.txt,environmental/2024/24-ENV-00051__2024_09_23,24-ENV-00051,McPartland ZA Appeal - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,09/23/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00051/McPartland ZA Appeal 24ENV00051 Motion to Dismiss and or Clarify.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00052,24-ENV-00052,,11/26/2024,downloads/environmental/2024/24-ENV-00052/Livingston ZA Appeal 24ENV52 Merits.txt,environmental/2024/24-ENV-00052,24-ENV-00052,Livingston ZA Permit Appeal - Merits Decision,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,11/26/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00052/Livingston ZA Appeal 24ENV52 Merits.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00057,24-ENV-00057,,10/16/2024,downloads/environmental/2024/24-ENV-00057/KCS LLC CF Trust Zoning Decision Appeal 24ENV57 Motion to Dismiss.txt,environmental/2024/24-ENV-00057,24-ENV-00057,"KCS, LLC; C.F. Trust Zoning Decision Appeal - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,10/16/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00057/KCS LLC CF Trust Zoning Decision Appeal 24ENV57 Motion to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00061,24-ENV-00061,,12/24/2024,downloads/environmental/2024/24-ENV-00061/3 Gill Terrace DRB Decision Appeal 24ENV61 Entry Regarding Motions.txt,environmental/2024/24-ENV-00061,24-ENV-00061,3 Gill Terrace DRB Decision Appeal - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,12/24/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00061/3 Gill Terrace DRB Decision Appeal 24ENV61 Entry Regarding Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00079,24-ENV-00079,,10/28/2024,"downloads/environmental/2024/24-ENV-00079/Higher Ground Natural Burial Cemetery, Revised Site PLan DRB Decision 24ENV79 Motion to Dismiss.txt",environmental/2024/24-ENV-00079,24-ENV-00079,"Higher Ground Natural Burial Cemetery, Revised Site Plan DRB Decision Appeal",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,10/28/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00079/Higher Ground Natural Burial Cemetery, Revised Site PLan DRB Decision 24ENV79 Motion to Dismiss.pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2024,24-ENV-00085,24-ENV-00085,,12/13/2024,downloads/environmental/2024/24-ENV-00085/Yummy Woodstock LLC DRB Change of USE Appeal 24ENV85 Motion to Dismiss.txt,environmental/2024/24-ENV-00085,24-ENV-00085,"Yummy Woodstock, LLC DRB Change of Use Appeal - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,12/13/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/24-ENV-00085/Yummy Woodstock LLC DRB Change of USE Appeal 24ENV85 Motion to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,92-8-18 Vtec,92-8-18_Vtec,,03/19/2024,downloads/environmental/2024/92-8-18 Vtec/Rescue Lake Encroachment Permit 92-8-18 Vtec Merits Decision.txt,environmental/2024/92-8-18_Vtec,92-8-18 Vtec,Lake Rescue Encroachment Permit - Decision on the Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,03/19/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/92-8-18 Vtec/Rescue Lake Encroachment Permit 92-8-18 Vtec Merits Decision.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2024,N/A,N_A,,11/01/2024,downloads/environmental/2024/unknown_case_no/Lemelson 3-Lot Subdivision Appeal 23-ENV-97 OTR Merits.txt,environmental/2024/N_A,N/A,Lemelson 3-Lot Subdivision Appeal - Decision,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,11/01/2024,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2024/unknown_case_no/Lemelson 3-Lot Subdivision Appeal 23-ENV-97 OTR Merits.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,21-ENV00021 21-ENV-00124,21-ENV00021_21-ENV-00124,,04/18/2025,downloads/environmental/2025/21-ENV00021 21-ENV-00124/City of Burlington v Sisters & Brothers 110 Riverside Ave NOV 21ENV21 21ENV124 Motion to Enforce and for Contempt.txt,environmental/2025/21-ENV00021_21-ENV-00124,21-ENV00021 21-ENV-00124,110 Riverside Avenue NOV Appeal & City of Burlington v. Sisters and Brothers - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,04/18/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/21-ENV00021 21-ENV-00124/City of Burlington v Sisters & Brothers 110 Riverside Ave NOV 21ENV21 21ENV124 Motion to Enforce and for Contempt.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,21ENV00021 21ENV124,21ENV00021_21ENV124,,05/12/2025,downloads/environmental/2025/21ENV00021 21ENV124/110 Riverside Ave NOV 21ENV21 City of Burlington v Sisters and Brothers 21ENV124 Motion to Enforce and for Contempt.txt,environmental/2025/21ENV00021_21ENV124,21ENV00021 21ENV124,110 Riverside Avenue NOV Appeal & City of Burlington v. Sisters and Brothers - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,05/12/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/21ENV00021 21ENV124/110 Riverside Ave NOV 21ENV21 City of Burlington v Sisters and Brothers 21ENV124 Motion to Enforce and for Contempt.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,22-ENV-00018,22-ENV-00018,,12/19/2025,"downloads/environmental/2025/22-ENV-00018/Ranney Dairy Farm, LLC Major Subdivision Appeal 22ENV18 Post-Remand Merits.txt",environmental/2025/22-ENV-00018,22-ENV-00018,"Ranney Dairy Farm, LLC Major Subdivision Appeal - Merits Decision",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,12/19/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/22-ENV-00018/Ranney Dairy Farm, LLC Major Subdivision Appeal 22ENV18 Post-Remand Merits.pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2025,22-ENV-00018,22-ENV-00018__2025_02_06,,02/06/2025,"downloads/environmental/2025/22-ENV-00018/Ranney Dairy Farm, LLC Major Subdivision Appeal 22ENV18 Motion to Require Compliance.txt",environmental/2025/22-ENV-00018__2025_02_06,22-ENV-00018,"Ranney Dairy Farm, LLC Major Subdivision Appeal - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,02/06/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/22-ENV-00018/Ranney Dairy Farm, LLC Major Subdivision Appeal 22ENV18 Motion to Require Compliance.pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2025,22-ENV-00018,22-ENV-00018__2025_08_05,,08/05/2025,"downloads/environmental/2025/22-ENV-00018/Ranney Dairy Farm, LLC Subdivision Appeal 22ENV00018 Motions for Summary Judgment.txt",environmental/2025/22-ENV-00018__2025_08_05,22-ENV-00018,"Ranney Dairy Farm, LLC Major Subdivision Appeal - Decision on Motions",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,08/05/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/22-ENV-00018/Ranney Dairy Farm, LLC Subdivision Appeal 22ENV00018 Motions for Summary Judgment.pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2025,22-ENV-00018,22-ENV-00018__2025_09_15,,09/15/2025,"downloads/environmental/2025/22-ENV-00018/Ranney Dairy Farm, LLC Major Subdivision Appeal 22ENV18 Motion for Reconsideration.txt",environmental/2025/22-ENV-00018__2025_09_15,22-ENV-00018,"Ranney Dairy Farm, LLC Major Subdivision Appeal - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,09/15/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/22-ENV-00018/Ranney Dairy Farm, LLC Major Subdivision Appeal 22ENV18 Motion for Reconsideration.pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2025,22-ENV-00124,22-ENV-00124,,10/16/2025,"downloads/environmental/2025/22-ENV-00124/Dousevicz, Inc CU and Site Plan Approval 22ENV00124 (Merits Decision).txt",environmental/2025/22-ENV-00124,22-ENV-00124,"Dousevicz, Inc. CU & Site Plan Approval - Merits Decision",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,10/16/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/22-ENV-00124/Dousevicz, Inc CU and Site Plan Approval 22ENV00124 (Merits Decision).pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00021,23-ENV-00021,,02/11/2025,downloads/environmental/2025/23-ENV-00021/VT Route 4 & Oxbow Road Land Use Permit Amendment 23ENV21 Motions.txt,environmental/2025/23-ENV-00021,23-ENV-00021,VT Route 3 & Oxbow Road Land Use Permit Amendment - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,02/11/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00021/VT Route 4 & Oxbow Road Land Use Permit Amendment 23ENV21 Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00023,23-ENV-00023,,06/23/2025,downloads/environmental/2025/23-ENV-00023/Shumway Conditional Use Appeal 23ENV23 Merits.txt,environmental/2025/23-ENV-00023,23-ENV-00023,Shumway CU Appeal - Decision on Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,06/23/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00023/Shumway Conditional Use Appeal 23ENV23 Merits.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00039 23-ENV-00040,23-ENV-00039_23-ENV-00040,,05/28/2025,downloads/environmental/2025/23-ENV-00039 23-ENV-00040/Clark CU & AU appeal 23ENV39 23ENV40 Merits Decision.txt,environmental/2025/23-ENV-00039_23-ENV-00040,23-ENV-00039 23-ENV-00040,Clark CU Appeal & Clark Accessory Use Appeal - Decision on Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,05/28/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00039 23-ENV-00040/Clark CU & AU appeal 23ENV39 23ENV40 Merits Decision.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00109,23-ENV-00109,,09/17/2025,downloads/environmental/2025/23-ENV-00109/Lemelson WW Permit 23ENV109 Motion to Dismiss.txt,environmental/2025/23-ENV-00109,23-ENV-00109,Lemelson WW Permit - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,09/17/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00109/Lemelson WW Permit 23ENV109 Motion to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00119,23-ENV-00119,,04/09/2025,downloads/environmental/2025/23-ENV-00119/Town of Rockingham v. Van Schoick 23ENV119 Merits.txt,environmental/2025/23-ENV-00119,23-ENV-00119,Town of Rockingham v Van Schoick - Decision on the Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,04/09/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00119/Town of Rockingham v. Van Schoick 23ENV119 Merits.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00127,23-ENV-00127,,03/27/2025,downloads/environmental/2025/23-ENV-00127/Town of Richford v Spencer 23ENV127 Merits Decision.txt,environmental/2025/23-ENV-00127,23-ENV-00127,Town of Richford v. Spencer - Decision on the Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,03/27/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00127/Town of Richford v Spencer 23ENV127 Merits Decision.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00128,23-ENV-00128,,10/28/2025,downloads/environmental/2025/23-ENV-00128/Town Duxbury v Kessler 23ENV128 Merits.txt,environmental/2025/23-ENV-00128,23-ENV-00128,Town of Duxbury v Kessler - Decision on Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,10/28/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00128/Town Duxbury v Kessler 23ENV128 Merits.pdf,Vermont
